Time [s],Current [A],Voltage [V],Cycle number,Step number,Capacity [A.h]
2146.7,0.5,4.102327049984489,1,1,0.17037499999993055
2147.6,0.5,4.102298430483788,1,1,0.17049999999993054
2148.5,0.5,4.102269856546301,1,1,0.17062499999993058
2149.4,0.5,4.102241328001421,1,1,0.17074999999993057
2150.3,0.5,4.102212844680056,1,1,0.1708749999999306
2151.2,0.5,4.102184406302178,1,1,0.17099999999993054
2152.1,0.5,4.1021560123426175,1,1,0.17112499999993053
2153.0,0.5,4.102127663045876,1,1,0.17124999999993057
2153.9,0.5,4.102099358245787,1,1,0.17137499999993056
2154.8,0.5,4.102071097777593,1,1,0.1714999999999306
2155.7,0.5,4.102042881477888,1,1,0.17162499999993053
2156.6,0.5,4.10201470918471,1,1,0.17174999999993057
2157.5,0.5,4.101986580737438,1,1,0.17187499999993056
2158.4,0.5,4.10195849597686,1,1,0.1719999999999306
2159.3,0.5,4.101930454745094,1,1,0.17212499999993058
2160.2,0.5,4.101902456885671,1,1,0.17224999999993051
2161.1,0.5,4.101874502243431,1,1,0.17237499999993056
2162.0,0.5,4.101846590664617,1,1,0.17249999999993054
2162.9,0.5,4.101818721996833,1,1,0.17262499999993058
2163.8,0.5,4.101790896089,1,1,0.17274999999993057
2164.7,0.5,4.101763112791391,1,1,0.17287499999993056
2165.6,0.5,4.101735371955654,1,1,0.17299999999993054
2166.5,0.5,4.101707673434743,1,1,0.17312499999993058
2167.4,0.5,4.101680017082929,1,1,0.17324999999993057
2168.3,0.5,4.101652402755856,1,1,0.1733749999999306
2169.2,0.5,4.10162483031045,1,1,0.17349999999993054
2170.1,0.5,4.101597299604979,1,1,0.17362499999993053
2171.0,0.5,4.101569810499047,1,1,0.17374999999993057
2171.9,0.5,4.101542362853508,1,1,0.17387499999993056
2172.8,0.5,4.101514956530581,1,1,0.1739999999999306
2173.7,0.5,4.101487591393771,1,1,0.17412499999993053
2174.6,0.5,4.101460267307855,1,1,0.17424999999993057
2175.5,0.5,4.10143298413893,1,1,0.17437499999993056
2176.4,0.5,4.10140574175438,1,1,0.1744999999999306
2177.3,0.5,4.10137854002287,1,1,0.17462499999993059
2178.2,0.5,4.10135137881436,1,1,0.17474999999993052
2179.1,0.5,4.101324258000062,1,1,0.17487499999993056
2180.0,0.5,4.101297177452457,1,1,0.17499999999993054
2180.9,0.5,4.10127013704531,1,1,0.1751249999999306
2181.8,0.5,4.101243136440512,1,1,0.17524999999993057
2182.7,0.5,4.1012161756721985,1,1,0.17537499999993056
2183.6,0.5,4.101189254645705,1,1,0.17549999999993054
2184.5,0.5,4.1011623732385765,1,1,0.1756249999999306
2185.4,0.5,4.101135531329572,1,1,0.17574999999993057
2186.3,0.5,4.101108728798703,1,1,0.17587499999993061
2187.2,0.5,4.1010819655271655,1,1,0.17599999999993055
2188.1,0.5,4.101055241397395,1,1,0.17612499999993053
2189.0,0.5,4.101028556293048,1,1,0.17624999999993057
2189.9,0.5,4.101001910098924,1,1,0.17637499999993056
2190.8,0.5,4.100975302701091,1,1,0.1764999999999306
2191.7,0.5,4.100948733986785,1,1,0.17662499999993053
2192.6,0.5,4.100922203844465,1,1,0.17674999999993057
2193.5,0.5,4.100895712163734,1,1,0.17687499999993056
2194.4,0.5,4.100869258835379,1,1,0.1769999999999306
2195.3,0.5,4.100842843751426,1,1,0.1771249999999306
2196.2,0.5,4.10081646680505,1,1,0.17724999999993052
2197.1,0.5,4.100790127890585,1,1,0.17737499999993056
2198.0,0.5,4.1007638269035365,1,1,0.17749999999993055
2198.9,0.5,4.100737563740583,1,1,0.1776249999999306
2199.8,0.5,4.100711338299566,1,1,0.17774999999993057
2200.7,0.5,4.100685150479502,1,1,0.17787499999993056
2201.6,0.5,4.100659000180525,1,1,0.17799999999993055
2202.5,0.5,4.100632887303934,1,1,0.1781249999999306
2203.4,0.5,4.10060681175221,1,1,0.17824999999993058
2204.3,0.5,4.100580773428923,1,1,0.17837499999993062
2205.2,0.5,4.100554772238806,1,1,0.17849999999993055
2206.1,0.5,4.100528808087735,1,1,0.17862499999993053
2207.0,0.5,4.100502880882669,1,1,0.17874999999993058
2207.9,0.5,4.100476990531766,1,1,0.17887499999993056
2208.8,0.5,4.100451136944246,1,1,0.1789999999999306
2209.7,0.5,4.100425320030506,1,1,0.17912499999993053
2210.6,0.5,4.100399539701984,1,1,0.17924999999993058
2211.5,0.5,4.100373792470258,1,1,0.17937499999993056
2212.4,0.5,4.100348078376171,1,1,0.1794999999999306
2213.3,0.5,4.10032240005311,1,1,0.1796249999999306
2214.2,0.5,4.10029675740287,1,1,0.17974999999993052
2215.1,0.5,4.100271150328419,1,1,0.17987499999993056
2216.0,0.5,4.100245578733895,1,1,0.17999999999993055
2216.9,0.5,4.100220042524628,1,1,0.1801249999999306
2217.8,0.5,4.1001945416070935,1,1,0.18024999999993058
2218.7,0.5,4.100169075888936,1,1,0.18037499999993056
2219.6,0.5,4.100143645278962,1,1,0.18049999999993055
2220.5,0.5,4.100118249687145,1,1,0.1806249999999306
2221.4,0.5,4.100092889024593,1,1,0.18074999999993058
2222.3,0.5,4.1000675632035755,1,1,0.18087499999993056
2223.2,0.5,4.100042272137495,1,1,0.18099999999993055
2224.1,0.5,4.100017015740924,1,1,0.18112499999993054
2225.0,0.5,4.099991793929525,1,1,0.18124999999993058
2225.9,0.5,4.099966606620135,1,1,0.18137499999993056
2226.8,0.5,4.099941453730665,1,1,0.1814999999999306
2227.7,0.5,4.099916335180217,1,1,0.18162499999993054
2228.6,0.5,4.099891250888978,1,1,0.18174999999993058
2229.5,0.5,4.099866200778274,1,1,0.18187499999993056
2230.4,0.5,4.09984118477047,1,1,0.18199999999993055
2231.3,0.5,4.0998162027891505,1,1,0.1821249999999306
2232.2,0.5,4.099791254758937,1,1,0.18224999999993052
2233.1,0.5,4.099766340605552,1,1,0.18237499999993056
2234.0,0.5,4.099741460255825,1,1,0.18249999999993055
2234.9,0.5,4.0997166136377095,1,1,0.1826249999999306
2235.8,0.5,4.0996918006802145,1,1,0.18274999999993058
2236.7,0.5,4.099667021313415,1,1,0.18287499999993057
2237.6,0.5,4.099642275468513,1,1,0.18299999999993055
2238.5,0.5,4.099617563077768,1,1,0.18312499999993054
2239.4,0.5,4.099592884074525,1,1,0.18324999999993058
2240.3,0.5,4.099568238393175,1,1,0.18337499999993057
2241.2,0.5,4.099543625969204,1,1,0.18349999999993055
2242.1,0.5,4.099519046739141,1,1,0.18362499999993054
2243.0,0.5,4.099494500640562,1,1,0.18374999999993058
2243.9,0.5,4.099469987612147,1,1,0.18387499999993057
2244.8,0.5,4.099445507593573,1,1,0.1839999999999306
2245.7,0.5,4.099421060525596,1,1,0.18412499999993054
2246.6,0.5,4.09939664635,1,1,0.18424999999993058
2247.5,0.5,4.099372265009629,1,1,0.18437499999993057
2248.4,0.5,4.099347916448353,1,1,0.18449999999993055
2249.3,0.5,4.0993236006110685,1,1,0.1846249999999306
2250.2,0.5,4.099299317443666,1,1,0.18474999999993053
2251.1,0.5,4.099275066893151,1,1,0.18487499999993057
2252.0,0.5,4.09925084890749,1,1,0.18499999999993055
2252.9,0.5,4.099226663435656,1,1,0.1851249999999306
2253.8,0.5,4.09920251042764,1,1,0.18524999999993058
2254.7,0.5,4.099178389834517,1,1,0.18537499999993057
2255.6,0.5,4.099154301608252,1,1,0.18549999999993055
2256.5,0.5,4.099130245701897,1,1,0.18562499999993054
2257.4,0.5,4.099106222069469,1,1,0.18574999999993058
2258.3,0.5,4.099082230665996,1,1,0.18587499999993057
2259.2,0.5,4.099058271447464,1,1,0.18599999999993055
2260.1,0.5,4.09903434437092,1,1,0.18612499999993054
2261.0,0.5,4.0990104493943,1,1,0.18624999999993058
2261.9,0.5,4.09898658647661,1,1,0.18637499999993057
2262.8,0.5,4.098962755577742,1,1,0.1864999999999306
2263.7,0.5,4.098938956658642,1,1,0.18662499999993054
2264.6,0.5,4.0989151896811995,1,1,0.18674999999993053
2265.5,0.5,4.0988914521752156,1,1,0.18687499999993057
2266.4,0.5,4.098867728706421,1,1,0.18699999999993056
2267.3,0.5,4.09884403585145,1,1,0.1871249999999306
2268.2,0.5,4.098820373545272,1,1,0.18724999999993053
2269.1,0.5,4.098796741723644,1,1,0.18737499999993057
2270.0,0.5,4.098773140323033,1,1,0.18749999999993056
2270.9,0.5,4.098749569280656,1,1,0.1876249999999306
2271.8,0.5,4.098726028534372,1,1,0.18774999999993058
2272.7,0.5,4.098702518022856,1,1,0.18787499999993051
2273.6,0.5,4.098679037685453,1,1,0.18799999999993056
2274.5,0.5,4.098655587462194,1,1,0.18812499999993054
2275.4,0.5,4.098632167293901,1,1,0.18824999999993058
2276.3,0.5,4.0986087771220365,1,1,0.18837499999993057
2277.2,0.5,4.098585416888789,1,1,0.18849999999993056
2278.1,0.5,4.098562086537067,1,1,0.18862499999993054
2279.0,0.5,4.098538786010478,1,1,0.18874999999993058
2279.9,0.5,4.098515515253329,1,1,0.18887499999993057
2280.8,0.5,4.098492274210582,1,1,0.1889999999999306
2281.7,0.5,4.098469062827944,1,1,0.18912499999993054
2282.6,0.5,4.098445881051842,1,1,0.18924999999993053
2283.5,0.5,4.098422728829307,1,1,0.18937499999993057
2284.4,0.5,4.098399606108105,1,1,0.18949999999993056
2285.3,0.5,4.098376512836687,1,1,0.1896249999999306
2286.2,0.5,4.098353448964199,1,1,0.18974999999993053
2287.1,0.5,4.098330414440458,1,1,0.18987499999993057
2288.0,0.5,4.098307409215917,1,1,0.18999999999993056
2288.9,0.5,4.098284433241804,1,1,0.1901249999999306
2289.8,0.5,4.098261486469879,1,1,0.19024999999993059
2290.7,0.5,4.098238568852726,1,1,0.19037499999993052
2291.6,0.5,4.098215680343489,1,1,0.19049999999993056
2292.5,0.5,4.098192820896003,1,1,0.19062499999993054
2293.4,0.5,4.098169990464787,1,1,0.1907499999999306
2294.3,0.5,4.0981471890050205,1,1,0.19087499999993057
2295.2,0.5,4.098124416472524,1,1,0.19099999999993056
2296.1,0.5,4.098101672823774,1,1,0.19112499999993054
2297.0,0.5,4.098078958015925,1,1,0.1912499999999306
2297.9,0.5,4.098056272006734,1,1,0.19137499999993057
2298.8,0.5,4.098033614754688,1,1,0.19149999999993061
2299.7,0.5,4.098010986218847,1,1,0.19162499999993055
2300.6,0.5,4.097988386358947,1,1,0.19174999999993053
2301.5,0.5,4.0979658151353595,1,1,0.19187499999993057
2302.4,0.5,4.097943272509104,1,1,0.19199999999993056
2303.3,0.5,4.097920758441832,1,1,0.1921249999999306
2304.2,0.5,4.097898272895842,1,1,0.19224999999993053
2305.1,0.5,4.097875815834026,1,1,0.19237499999993057
2306.0,0.5,4.097853387219959,1,1,0.19249999999993056
2306.9,0.5,4.097830987017822,1,1,0.1926249999999306
2307.8,0.5,4.097808615192398,1,1,0.1927499999999306
2308.7,0.5,4.097786271709126,1,1,0.19287499999993052
2309.6,0.5,4.097763956534082,1,1,0.19299999999993056
2310.5,0.5,4.097741669633911,1,1,0.19312499999993055
2311.4,0.5,4.097719410975885,1,1,0.1932499999999306
2312.3,0.5,4.097697180527951,1,1,0.19337499999993057
2313.2,0.5,4.09767497825858,1,1,0.19349999999993056
2314.1,0.5,4.0976528041369225,1,1,0.19362499999993055
2315.0,0.5,4.0976306581327,1,1,0.1937499999999306
2315.9,0.5,4.097608540216243,1,1,0.19387499999993058
2316.8,0.5,4.097586450358503,1,1,0.19399999999993062
2317.7,0.5,4.097564388531017,1,1,0.19412499999993055
2318.6,0.5,4.097542354705928,1,1,0.19424999999993053
2319.5,0.5,4.097520348855953,1,1,0.19437499999993058
2320.4,0.5,4.097498358166402,1,1,0.19449999999993056
2321.3,0.5,4.097476389126709,1,1,0.1946249999999306
2322.2,0.5,4.097454446887306,1,1,0.19474999999993053
2323.1,0.5,4.097432531396077,1,1,0.19487499999993058
2324.0,0.5,4.097410642601269,1,1,0.19499999999993056
2324.9,0.5,4.097388780451486,1,1,0.1951249999999306
2325.8,0.5,4.0973669448956755,1,1,0.1952499999999306
2326.7,0.5,4.097345135883128,1,1,0.19537499999993052
2327.6,0.5,4.097323353363506,1,1,0.19549999999993056
2328.5,0.5,4.0973015972868065,1,1,0.19562499999993055
2329.4,0.5,4.097279867603357,1,1,0.1957499999999306
2330.3,0.5,4.097258164263882,1,1,0.19587499999993058
2331.2,0.5,4.097236487219389,1,1,0.19599999999993056
2332.1,0.5,4.097214836421291,1,1,0.19612499999993055
2333.0,0.5,4.097193211821287,1,1,0.1962499999999306
2333.9,0.5,4.097171613371466,1,1,0.19637499999993058
2334.8,0.5,4.097150041024221,1,1,0.19649999999993056
2335.7,0.5,4.097128494732328,1,1,0.19662499999993055
2336.6,0.5,4.097106974448849,1,1,0.19674999999993054
2337.5,0.5,4.097085480127232,1,1,0.19687499999993058
2338.4,0.5,4.097064011721216,1,1,0.19699999999993056
2339.3,0.5,4.097042569184915,1,1,0.1971249999999306
2340.2,0.5,4.097021152472764,1,1,0.19724999999993054
2341.1,0.5,4.096999761539548,1,1,0.19737499999993058
2342.0,0.5,4.0969783963403295,1,1,0.19749999999993056
2342.9,0.5,4.096957056830568,1,1,0.19762499999993055
2343.8,0.5,4.096935742966009,1,1,0.1977499999999306
2344.7,0.5,4.096914454702756,1,1,0.19787499999993052
2345.6,0.5,4.096893191997196,1,1,0.19799999999993056
2346.5,0.5,4.096871954806124,1,1,0.19812499999993055
2347.4,0.5,4.096850743086582,1,1,0.1982499999999306
2348.3,0.5,4.096829556795973,1,1,0.19837499999993058
2349.2,0.5,4.096808395892015,1,1,0.19849999999993057
2350.1,0.5,4.096787260332746,1,1,0.19862499999993055
2351.0,0.5,4.096766150076534,1,1,0.19874999999993054
2351.9,0.5,4.096745065082087,1,1,0.19887499999993058
2352.8,0.5,4.096724005308372,1,1,0.19899999999993057
2353.7,0.5,4.096702970714724,1,1,0.19912499999993055
2354.6,0.5,4.096681961260788,1,1,0.19924999999993054
2355.5,0.5,4.096660976906539,1,1,0.19937499999993058
2356.4,0.5,4.096640017612208,1,1,0.19949999999993057
2357.3,0.5,4.096619083338414,1,1,0.1996249999999306
2358.2,0.5,4.096598174046054,1,1,0.19974999999993054
2359.1,0.5,4.0965772896963415,1,1,0.19987499999993058
2360.0,0.5,4.0965564302507795,1,1,0.19999999999993057
2360.9,0.5,4.096535595671224,1,1,0.20012499999993055
2361.8,0.5,4.0965147859197835,1,1,0.2002499999999306
2362.7,0.5,4.096494000958946,1,1,0.20037499999993053
2363.6,0.5,4.096473240751453,1,1,0.20049999999993057
2364.5,0.5,4.0964525052603635,1,1,0.20062499999993055
2365.4,0.5,4.096431794449044,1,1,0.2007499999999306
2366.3,0.5,4.096411108281164,1,1,0.20087499999993058
2367.2,0.5,4.096390446720715,1,1,0.20099999999993057
2368.1,0.5,4.096369809731944,1,1,0.20112499999993055
2369.0,0.5,4.096349197279459,1,1,0.20124999999993054
2369.9,0.5,4.096328609328107,1,1,0.20137499999993058
2370.8,0.5,4.096308045843088,1,1,0.20149999999993057
2371.7,0.5,4.096287506789858,1,1,0.20162499999993055
2372.6,0.5,4.0962669921341694,1,1,0.20174999999993054
2373.5,0.5,4.096246501842116,1,1,0.20187499999993058
2374.4,0.5,4.0962260342121715,1,1,0.20199999999993057
2375.3,0.5,4.096205586441337,1,1,0.2021249999999306
2376.2,0.5,4.096185162523391,1,1,0.20224999999993054
2377.1,0.5,4.096164762412867,1,1,0.20237499999993053
2378.0,0.5,4.096144386064412,1,1,0.20249999999993057
2378.9,0.5,4.096124033432833,1,1,0.20262499999993056
2379.8,0.5,4.096103704473056,1,1,0.2027499999999306
2380.7,0.5,4.096083399140167,1,1,0.20287499999993053
2381.6,0.5,4.096063117389393,1,1,0.20299999999993057
2382.5,0.5,4.096042859176083,1,1,0.20312499999993056
2383.4,0.5,4.096022624455738,1,1,0.2032499999999306
2384.3,0.5,4.0960024131840385,1,1,0.20337499999993058
2385.2,0.5,4.095982225316714,1,1,0.20349999999993051
2386.1,0.5,4.095962060809721,1,1,0.20362499999993056
2387.0,0.5,4.095941919619116,1,1,0.20374999999993054
2387.9,0.5,4.095921801701097,1,1,0.20387499999993058
2388.8,0.5,4.095901707012011,1,1,0.20399999999993057
2389.7,0.5,4.095881635508322,1,1,0.20412499999993056
2390.6,0.5,4.09586158714666,1,1,0.20424999999993054
2391.5,0.5,4.095841561883775,1,1,0.20437499999993058
2392.4,0.5,4.095821559676563,1,1,0.20449999999993057
2393.3,0.5,4.095801580482026,1,1,0.2046249999999306
2394.2,0.5,4.095781624257361,1,1,0.20474999999993054
2395.1,0.5,4.095761690959863,1,1,0.20487499999993053
2396.0,0.5,4.095741780546965,1,1,0.20499999999993057
2396.9,0.5,4.095721892976242,1,1,0.20512499999993056
2397.8,0.5,4.095702028205414,1,1,0.2052499999999306
2398.7,0.5,4.095682186192299,1,1,0.20537499999993053
2399.6,0.5,4.095662366894913,1,1,0.20549999999993057
2400.5,0.5,4.0956425702713375,1,1,0.20562499999993056
2401.4,0.5,4.095622796279843,1,1,0.2057499999999306
2402.3,0.5,4.095603044878807,1,1,0.20587499999993059
2403.2,0.5,4.095583316026719,1,1,0.20599999999993052
2404.1,0.5,4.09556360968227,1,1,0.20612499999993056
2405.0,0.5,4.095543925804227,1,1,0.20624999999993054
2405.9,0.5,4.0955242643514955,1,1,0.2063749999999306
2406.8,0.5,4.095504625283139,1,1,0.20649999999993057
2407.7,0.5,4.095485008558326,1,1,0.20662499999993056
2408.6,0.5,4.095465414136365,1,1,0.20674999999993054
2409.5,0.5,4.095445841976702,1,1,0.2068749999999306
2410.4,0.5,4.095426292038937,1,1,0.20699999999993057
2411.3,0.5,4.095406764282742,1,1,0.20712499999993061
2412.2,0.5,4.0953872586679765,1,1,0.20724999999993055
2413.1,0.5,4.095367775154591,1,1,0.20737499999993053
2414.0,0.5,4.095348313702683,1,1,0.20749999999993057
2414.9,0.5,4.095328874272475,1,1,0.20762499999993056
2415.8,0.5,4.095309456824327,1,1,0.2077499999999306
2416.7,0.5,4.095290061318748,1,1,0.20787499999993053
2417.6,0.5,4.095270687716313,1,1,0.20799999999993057
2418.5,0.5,4.095251335977763,1,1,0.20812499999993056
2419.4,0.5,4.095232006064024,1,1,0.2082499999999306
2420.3,0.5,4.09521269974107,1,1,0.2083749999999306
2421.2,0.5,4.095193415204465,1,1,0.20849999999993052
2422.1,0.5,4.095174150415395,1,1,0.20862499999993056
2423.0,0.5,4.0951549065715485,1,1,0.20874999999993055
2423.9,0.5,4.095135687360159,1,1,0.2088749999999306
2424.8,0.5,4.09511648904266,1,1,0.20899999999993057
2425.7,0.5,4.095097311602785,1,1,0.20912499999993056
2426.6,0.5,4.095078155024245,1,1,0.20924999999993055
2427.5,0.5,4.095059019290693,1,1,0.2093749999999306
2428.4,0.5,4.095039904385868,1,1,0.20949999999993058
2429.3,0.5,4.095020810293482,1,1,0.20962499999993062
2430.2,0.5,4.09500173699721,1,1,0.20974999999993055
2431.1,0.5,4.09498268549619,1,1,0.20987499999993053
2432.0,0.5,4.094963656205003,1,1,0.20999999999993058
2432.9,0.5,4.094944647907355,1,1,0.21012499999993056
2433.8,0.5,4.094925660586362,1,1,0.2102499999999306
2434.7,0.5,4.094906694225083,1,1,0.21037499999993053
2435.6,0.5,4.09488774880667,1,1,0.21049999999993058
2436.5,0.5,4.094868824314187,1,1,0.21062499999993056
2437.4,0.5,4.094849920730745,1,1,0.2107499999999306
2438.3,0.5,4.0948310380394295,1,1,0.2108749999999306
2439.2,0.5,4.094812176223384,1,1,0.21099999999993052
2440.1,0.5,4.094793335265667,1,1,0.21112499999993056
2441.0,0.5,4.094774515149379,1,1,0.21124999999993055
2441.9,0.5,4.094755715857645,1,1,0.2113749999999306
2442.8,0.5,4.094736937373555,1,1,0.21149999999993058
2443.7,0.5,4.094718179680192,1,1,0.21162499999993056
2444.6,0.5,4.094699442760689,1,1,0.21174999999993055
2445.5,0.5,4.094680726598128,1,1,0.2118749999999306
2446.4,0.5,4.0946620311755995,1,1,0.21199999999993058
2447.3,0.5,4.094643354224998,1,1,0.21212499999993056
2448.2,0.5,4.094624696718468,1,1,0.21224999999993055
2449.1,0.5,4.094606059722942,1,1,0.21237499999993054
2450.0,0.5,4.094587443222001,1,1,0.21249999999993058
2450.9,0.5,4.094568847199173,1,1,0.21262499999993056
2451.8,0.5,4.094550271638002,1,1,0.2127499999999306
2452.7,0.5,4.094531716521989,1,1,0.21287499999993054
2453.6,0.5,4.094513181834724,1,1,0.21299999999993058
2454.5,0.5,4.094494667559733,1,1,0.21312499999993056
2455.4,0.5,4.094476173680539,1,1,0.21324999999993055
2456.3,0.5,4.094457700180712,1,1,0.2133749999999306
2457.2,0.5,4.0944392470437725,1,1,0.21349999999993052
2458.1,0.5,4.094420814253233,1,1,0.21362499999993056
2459.0,0.5,4.094402401792681,1,1,0.21374999999993055
2459.9,0.5,4.094384009645637,1,1,0.2138749999999306
2460.8,0.5,4.094365637795627,1,1,0.21399999999993058
2461.7,0.5,4.094347286226205,1,1,0.21412499999993057
2462.6,0.5,4.094328954920911,1,1,0.21424999999993055
2463.5,0.5,4.094310643863287,1,1,0.21437499999993054
2464.4,0.5,4.094292353036856,1,1,0.21449999999993058
2465.3,0.5,4.094274082425187,1,1,0.21462499999993057
2466.2,0.5,4.094255832011811,1,1,0.21474999999993055
2467.1,0.5,4.0942376017802316,1,1,0.21487499999993054
2468.0,0.5,4.09421939171404,1,1,0.21499999999993058
2468.9,0.5,4.09420120179676,1,1,0.21512499999993057
2469.8,0.5,4.094183032011921,1,1,0.2152499999999306
2470.7,0.5,4.094164882343077,1,1,0.21537499999993054
2471.6,0.5,4.094146752773787,1,1,0.21549999999993058
2472.5,0.5,4.094128643287546,1,1,0.21562499999993057
2473.4,0.5,4.094110553867946,1,1,0.21574999999993055
2474.3,0.5,4.094092484498501,1,1,0.2158749999999306
2475.2,0.5,4.09407443516278,1,1,0.21599999999993053
2476.1,0.5,4.094056405844301,1,1,0.21612499999993057
2477.0,0.5,4.094038396526608,1,1,0.21624999999993055
2477.9,0.5,4.094020407193279,1,1,0.2163749999999306
2478.8,0.5,4.094002437827827,1,1,0.21649999999993058
2479.7,0.5,4.09398447583816,1,1,0.21662499999993057
2480.6,0.5,4.093966530641473,1,1,0.21674999999993055
2481.5,0.5,4.093948604914518,1,1,0.21687499999993054
2482.4,0.5,4.093930698641994,1,1,0.21699999999993058
2483.3,0.5,4.09391281180855,1,1,0.21712499999993057
2484.2,0.5,4.0938949443988815,1,1,0.21724999999993055
2485.1,0.5,4.093877096397668,1,1,0.21737499999993054
2486.0,0.5,4.093859267789586,1,1,0.21749999999993058
2486.9,0.5,4.093841458559318,1,1,0.21762499999993057
2487.8,0.5,4.093823668691523,1,1,0.2177499999999306
2488.7,0.5,4.09380589817091,1,1,0.21787499999993054
2489.6,0.5,4.093788146982124,1,1,0.21799999999993053
2490.5,0.5,4.09377041510987,1,1,0.21812499999993057
2491.4,0.5,4.093752702538799,1,1,0.21824999999993056
2492.3,0.5,4.093735009253598,1,1,0.2183749999999306
2493.2,0.5,4.093717335238924,1,1,0.21849999999993053
2494.1,0.5,4.093699680479504,1,1,0.21862499999993057
2495.0,0.5,4.093682044959947,1,1,0.21874999999993056
2495.9,0.5,4.093664428664956,1,1,0.2188749999999306
2496.8,0.5,4.093646831579222,1,1,0.21899999999993058
2497.7,0.5,4.093629253687388,1,1,0.21912499999993051
2498.6,0.5,4.09361169497414,1,1,0.21924999999993056
2499.5,0.5,4.093594155424153,1,1,0.21937499999993054
2500.4,0.5,4.093576635022099,1,1,0.21949999999993058
2501.3,0.5,4.093559133752635,1,1,0.21962499999993057
2502.2,0.5,4.093541651600463,1,1,0.21974999999993056
2503.1,0.5,4.09352418855024,1,1,0.21987499999993054
2504.0,0.5,4.093506744586636,1,1,0.21999999999993058
2504.9,0.5,4.093489319694311,1,1,0.22012499999993057
2505.8,0.5,4.093471913857951,1,1,0.2202499999999306
2506.7,0.5,4.0934545270622245,1,1,0.22037499999993054
2507.6,0.5,4.093437159291808,1,1,0.22049999999993053
2508.5,0.5,4.09341981053135,1,1,0.22062499999993057
2509.4,0.5,4.09340248076556,1,1,0.22074999999993056
2510.3,0.5,4.093385169979076,1,1,0.2208749999999306
2511.2,0.5,4.093367878156598,1,1,0.22099999999993053
2512.1,0.5,4.093350605282786,1,1,0.22112499999993057
2513.0,0.5,4.093333351342277,1,1,0.22124999999993056
2513.9,0.5,4.09331611631979,1,1,0.2213749999999306
2514.8,0.5,4.093298900199984,1,1,0.22149999999993059
2515.7,0.5,4.09328170296753,1,1,0.22162499999993052
2516.6,0.5,4.093264524607081,1,1,0.22174999999993056
2517.5,0.5,4.093247365103356,1,1,0.22187499999993054
2518.4,0.5,4.093230224440972,1,1,0.2219999999999306
2519.3,0.5,4.093213102604625,1,1,0.22212499999993057
2520.2,0.5,4.093195999579007,1,1,0.22224999999993056
2521.1,0.5,4.093178915348744,1,1,0.22237499999993054
2522.0,0.5,4.0931618498985705,1,1,0.2224999999999306
2522.9,0.5,4.093144803213099,1,1,0.22262499999993057
2523.8,0.5,4.093127775277054,1,1,0.22274999999993061
2524.7,0.5,4.093110766075071,1,1,0.22287499999993055
2525.6,0.5,4.093093775591845,1,1,0.22299999999993053
2526.5,0.5,4.09307680381205,1,1,0.22312499999993057
2527.4,0.5,4.093059850720377,1,1,0.22324999999993056
2528.3,0.5,4.093042916301472,1,1,0.2233749999999306
2529.2,0.5,4.093026000540027,1,1,0.22349999999993053
2530.1,0.5,4.093009103420718,1,1,0.22362499999993057
2531.0,0.5,4.0929922249282065,1,1,0.22374999999993056
2531.9,0.5,4.092975365047201,1,1,0.2238749999999306
2532.8,0.5,4.092958523762366,1,1,0.2239999999999306
2533.7,0.5,4.092941701058364,1,1,0.22412499999993052
2534.6,0.5,4.092924896919891,1,1,0.22424999999993056
2535.5,0.5,4.092908111331624,1,1,0.22437499999993055
2536.4,0.5,4.092891340559702,1,1,0.2244999999999306
2537.3,0.5,4.092874572904675,1,1,0.22462499999993057
2538.2,0.5,4.092857823197655,1,1,0.22474999999993056
2539.1,0.5,4.092841091424772,1,1,0.22487499999993055
2540.0,0.5,4.092824377572102,1,1,0.2249999999999306
2540.9,0.5,4.092807681625769,1,1,0.22512499999993058
2541.8,0.5,4.092791003571895,1,1,0.22524999999993062
2542.7,0.5,4.092774343396557,1,1,0.22537499999993055
2543.6,0.5,4.0927577010858895,1,1,0.22549999999993053
2544.5,0.5,4.092741076625967,1,1,0.22562499999993058
2545.4,0.5,4.092724470002906,1,1,0.22574999999993056
2546.3,0.5,4.092707881202812,1,1,0.2258749999999306
2547.2,0.5,4.092691310211785,1,1,0.22599999999993053
2548.1,0.5,4.092674757015941,1,1,0.22612499999993058
2549.0,0.5,4.092658221601351,1,1,0.22624999999993056
2549.9,0.5,4.092641703954128,1,1,0.2263749999999306
2550.8,0.5,4.092625204060371,1,1,0.2264999999999306
2551.7,0.5,4.092608721906194,1,1,0.22662499999993052
2552.6,0.5,4.092592257477662,1,1,0.22674999999993056
2553.5,0.5,4.092575810760904,1,1,0.22687499999993055
2554.4,0.5,4.092559381741966,1,1,0.2269999999999306
2555.3,0.5,4.092542970407005,1,1,0.22712499999993058
2556.2,0.5,4.092526576742074,1,1,0.22724999999993056
2557.1,0.5,4.092510200733278,1,1,0.22737499999993055
2558.0,0.5,4.09249384236671,1,1,0.2274999999999306
2558.9,0.5,4.092477501628479,1,1,0.22762499999993058
2559.8,0.5,4.092461178504645,1,1,0.22774999999993056
2560.7,0.5,4.092444872981313,1,1,0.22787499999993055
2561.6,0.5,4.092428585044596,1,1,0.22799999999993054
2562.5,0.5,4.092412314680543,1,1,0.22812499999993058
2563.4,0.5,4.092396061875268,1,1,0.22824999999993056
